,accuracy,f1_score,precision,recall,ml_framework,transfer_learning,deep_learning,model_type,depth,num_params,embedding_layers,conv1d_layers,maxpooling1d_layers,simplernn_layers,dropout_layers,flatten_layers,lstm_layers,inputlayer_layers,concatenate_layers,bidirectional_layers,globalmaxpooling1d_layers,timedistributed_layers,globalaveragepooling1d_layers,dense_layers,batchnormalization_layers,sigmoid_act,softmax_act,tanh_act,relu_act,loss,optimizer,memory_size,team,username,timestamp,version
0,0.9231613611416026,0.9231279232364146,0.9239618541767264,0.9231853672643148,unknown,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,rian,2023-04-13 08:36:38.662069,78
1,0.8298572996706916,0.8291160457013678,0.8358551663232263,0.8299305957200694,keras,,True,Sequential,6.0,3603906.0,1.0,,,,1.0,,,,,2.0,1.0,,,1.0,,,1.0,,,str,Adam,14417664.0,,eminilkay,2023-04-14 21:58:42.929609,143
2,0.827661909989023,0.8275422170508051,0.8285079834531818,0.8276339888181994,keras,True,True,Sequential,8.0,830274.0,1.0,,,,,1.0,3.0,,,,,,,3.0,,,1.0,3.0,2.0,str,RMSprop,3323248.0,,emmayang,2023-04-16 23:21:44.172156,234
3,0.8254665203073546,0.8250584249714669,0.8286569343065693,0.8255205320994794,keras,,True,Sequential,4.0,172674.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,str,RMSprop,691568.0,,timnyt,2023-04-17 23:39:25.212314,327
4,0.8254665203073546,0.8254252915122481,0.825736379511621,0.8254506458453827,keras,,True,Sequential,6.0,817762.0,1.0,,,,,1.0,2.0,,,,,,,2.0,,1.0,,2.0,1.0,str,RMSprop,3272592.0,,sdp2158,2023-04-16 00:18:10.097860,195
5,0.8199780461031834,0.8199413800750104,0.8202756418296366,0.8199946982841719,keras,,True,Sequential,3.0,111138.0,1.0,,,,,,,,,1.0,,,,1.0,,,1.0,,,str,RMSprop,445856.0,9.0,realdfy,2023-04-15 21:24:26.415222,184
6,0.818880351262349,0.8188375666636536,0.8191444201101795,0.8188644688644688,keras,,True,Sequential,4.0,187138.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,str,RMSprop,749424.0,,timnyt,2023-04-18 04:47:35.461666,385
7,0.8177826564215148,0.8177648703364504,0.8179323978976807,0.8177944862155389,keras,,True,Sequential,6.0,963856.0,1.0,1.0,1.0,,,1.0,,,,,,,,2.0,,,1.0,,2.0,str,Adam,3856424.0,,francesyang,2023-04-12 20:01:33.618443,66
8,0.8177826564215148,0.8177806803612913,0.8177892169621254,0.8177800269905533,keras,,True,Sequential,3.0,2168577.0,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,1.0,,function,Adam,8675184.0,,rian,2023-04-13 07:05:50.479257,76
9,0.8166849615806806,0.8164859515018317,0.8179831566719907,0.8166497975708502,keras,,True,Sequential,5.0,174658.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,699936.0,,ran_liao,2023-04-17 00:05:07.190064,237
10,0.814489571899012,0.8141994267612007,0.8165662533713642,0.8145339309812993,keras,,True,Sequential,6.0,235682.0,1.0,,,,,1.0,3.0,,,,,,,1.0,,,1.0,3.0,,str,RMSprop,944400.0,,amsay99,2023-04-13 16:00:37.917982,85
11,0.814489571899012,0.8144573783076658,0.8146762929953508,0.8144760940813572,keras,,True,Sequential,15.0,158674.0,1.0,8.0,3.0,,1.0,,,,,,1.0,,,1.0,,,1.0,,8.0,str,RMSprop,637376.0,,jer2240,2023-04-18 02:08:08.549804,393
12,0.814489571899012,0.8144815245485821,0.8145614593276063,0.8144977829188356,keras,True,True,Sequential,6.0,817730.0,1.0,,,,,1.0,3.0,,,,,,,1.0,,,1.0,3.0,,str,RMSprop,3272592.0,,emmayang,2023-04-16 22:31:19.451600,228
13,0.8133918770581778,0.8132728552964099,0.8142566496559189,0.8134205706574127,keras,,True,Sequential,6.0,1080898.0,1.0,1.0,,,1.0,,,,,,1.0,,,2.0,,,1.0,,2.0,str,RMSprop,4324592.0,,lah2228,2023-04-17 23:36:25.659565,325
14,0.8133918770581778,0.8133862556272111,0.8134442034225114,0.8133988818199345,keras,,True,Sequential,5.0,174658.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,699936.0,,xilin0323,2023-04-17 02:11:57.153966,261
15,0.8111964873765093,0.8109776104999036,0.8127300375808764,0.8112348178137652,keras,,True,Sequential,4.0,217102.0,1.0,,,,,,1.0,,,1.0,,,,1.0,,,1.0,1.0,,str,RMSprop,870080.0,,amsay99,2023-04-13 21:38:36.289682,97
16,0.8100987925356751,0.8095701272448488,0.8137138762138763,0.8101576055523424,keras,,True,Sequential,3.0,1007522.0,1.0,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,,str,RMSprop,4030960.0,,sofiazaidman,2023-04-15 15:32:48.148460,154
17,0.8079034028540066,0.8070095160620621,0.8138883157967127,0.8079790823211876,keras,,True,Sequential,4.0,161634.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,str,RMSprop,647296.0,,eminilkay,2023-04-14 16:37:36.719045,130
18,0.8090010976948409,0.8088073527283253,0.8103383185712212,0.809037015615963,keras,,True,Sequential,6.0,366082.0,1.0,,,,2.0,,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,1465632.0,,sairachawla,2023-04-18 16:38:39.891330,412
19,0.8079034028540066,0.8073686258257141,0.8114933114933115,0.8079622132253712,keras,,True,Sequential,5.0,1007482.0,1.0,2.0,,,,1.0,,,,,,,,1.0,,,1.0,,2.0,str,RMSprop,4030944.0,,sofiazaidman,2023-04-15 14:43:48.260422,150
20,0.8090010976948409,0.8089179806162303,0.8095919845485273,0.8090249662618083,keras,,True,Sequential,4.0,640130.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,str,RMSprop,3111632.0,,chachagsedaro,2023-03-29 03:00:32.799334,26
21,0.8079034028540066,0.8073686258257141,0.8114933114933115,0.8079622132253712,keras,,True,Sequential,3.0,105570.0,1.0,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,,str,RMSprop,423152.0,,sofiazaidman,2023-04-15 14:21:10.945565,149
22,0.8068057080131723,0.8056250606148774,0.8146446078431373,0.8068922305764411,keras,,True,Sequential,4.0,162658.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,str,RMSprop,651392.0,,halfbaked_em,2023-04-17 19:59:52.363475,292
23,0.8057080131723381,0.8035262365892739,0.820195490694764,0.805824657798342,keras,,True,Sequential,4.0,201154.0,1.0,,,,,1.0,,,,,,,,2.0,,,2.0,,,str,RMSprop,805360.0,,1jiahe,2023-04-11 21:54:20.124784,46
24,0.8090010976948409,0.8089824544490505,0.8091470176961281,0.8090129169076538,keras,,True,Sequential,4.0,336770.0,1.0,,,,,1.0,,,,1.0,,,,1.0,,,1.0,,,str,RMSprop,1348384.0,,ran_liao,2023-04-17 00:30:26.732490,242
25,0.8079034028540066,0.8074942311663127,0.8106591012962261,0.8079549836128783,keras,,True,Sequential,5.0,174658.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,699936.0,,moonliang,2023-04-17 22:43:13.066601,321
26,0.8079034028540066,0.8078441298596422,0.8083278637890429,0.8079236552920763,keras,True,True,Sequential,6.0,900226.0,1.0,,,,,1.0,,,,3.0,,,,1.0,,,1.0,,,str,RMSprop,3603744.0,,emmayang,2023-04-16 22:51:23.711043,230
27,0.8068057080131723,0.8062901105698601,0.8102366194986941,0.80686331212647,keras,,True,Sequential,5.0,816706.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,3268128.0,,sdp2158,2023-04-16 00:04:12.996416,194
28,0.8057080131723381,0.8049172652339767,0.8109067029962069,0.8057788702525545,keras,,True,Sequential,5.0,495682.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,1984032.0,,sdp2158,2023-04-15 23:37:54.895466,193
29,0.8057080131723381,0.8049710626099893,0.810554217575188,0.8057764603817236,keras,,True,Sequential,4.0,327266.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,str,RMSprop,1309824.0,,mymstella,2023-04-13 02:48:13.017704,71
30,0.8046103183315039,0.8036105297833585,0.8111225946158768,0.804689608636977,keras,,True,Sequential,4.0,772482.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,str,RMSprop,3090800.0,,oliverhegi,2023-04-17 03:25:05.153623,266
31,0.8035126234906695,0.8021355465361071,0.8124169262205646,0.8036051667630615,keras,,True,Sequential,6.0,235682.0,1.0,,,,,1.0,3.0,,,,,,,1.0,,,1.0,3.0,,str,RMSprop,944400.0,,amsay99,2023-04-13 16:12:06.790350,86
32,0.8046103183315039,0.8039960353913842,0.8086174741734529,0.8046727395411606,keras,,True,Sequential,3.0,1007522.0,1.0,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,,str,RMSprop,4030960.0,,sofiazaidman,2023-04-15 15:54:22.876029,157
33,0.8046103183315039,0.8039960353913842,0.8086174741734529,0.8046727395411606,keras,,True,Sequential,3.0,1080602.0,1.0,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,,str,RMSprop,4323280.0,,sofiazaidman,2023-04-15 15:56:36.855707,158
34,0.8057080131723381,0.8056930290399429,0.8058247512149965,0.8057186234817814,keras,,True,Sequential,4.0,3042690.0,1.0,,,,,,1.0,,,,1.0,,,1.0,,,1.0,1.0,,str,RMSprop,12171632.0,,eminilkay,2023-04-14 21:57:40.787977,140
35,0.8002195389681669,0.7979286104286105,0.8147585036418923,0.8003373819163293,keras,,True,Sequential,6.0,900226.0,1.0,,,,,1.0,,,,3.0,,,,1.0,,,1.0,,,str,RMSprop,3603744.0,,emmayang,2023-04-16 23:11:40.252105,233
36,0.8024149286498353,0.8012749042609918,0.8097088576363187,0.8024990360516676,keras,,True,Sequential,4.0,174658.0,1.0,,,,,,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,699936.0,,eminilkay,2023-04-14 17:12:57.135369,134
37,0.8024149286498353,0.8012749042609918,0.8097088576363187,0.8024990360516676,keras,,True,Sequential,4.0,174658.0,1.0,,,,,,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,699936.0,,eminilkay,2023-04-14 14:35:34.827160,122
38,0.8035126234906695,0.8027673458033225,0.8083245222431077,0.8035810680547523,keras,,True,Sequential,5.0,174658.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,699936.0,,MandyMaaa,2023-04-18 04:31:22.711081,382
39,0.8046103183315039,0.8044385377572384,0.8057579187709216,0.8046438210911895,keras,,True,Sequential,5.0,1084738.0,1.0,,,,1.0,,,,,1.0,1.0,,,1.0,,,1.0,,,str,Adam,4340256.0,,eminilkay,2023-04-14 15:08:08.310609,128
40,0.8002195389681669,0.7992595211344002,0.806247788132594,0.8002964141122035,keras,,True,Sequential,7.0,191298.0,1.0,,,,,1.0,4.0,,,,,,,1.0,,,1.0,4.0,,str,RMSprop,767232.0,3.0,tzak,2023-04-17 03:55:17.952037,272
41,0.8002195389681669,0.7992595211344002,0.806247788132594,0.8002964141122035,keras,,True,Sequential,6.0,817730.0,1.0,,,,,1.0,3.0,,,,,,,1.0,,,1.0,3.0,,str,RMSprop,3272592.0,,emmayang,2023-04-16 20:26:52.662439,211
42,0.8024149286498353,0.8023613468065411,0.8027842115421733,0.8024339695392326,keras,,True,Sequential,7.0,220578.0,1.0,1.0,1.0,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,1.0,str,RMSprop,883872.0,,mcmurrym,2023-04-18 14:43:42.446779,398
43,0.8013172338090011,0.8008093693563098,0.8045470928023846,0.8013736263736264,keras,,True,Sequential,6.0,366082.0,1.0,,,,2.0,,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,1465632.0,,sairachawla,2023-04-18 03:29:25.484821,366
44,0.7991218441273326,0.7981870939391849,0.8049382534115359,0.7991975130133024,keras,,True,Sequential,10.0,242402.0,1.0,2.0,1.0,,1.0,1.0,2.0,,,,,,,2.0,,,1.0,2.0,3.0,str,RMSprop,971664.0,,mcmurrym,2023-04-18 16:37:25.456189,411
45,0.8013172338090011,0.8013134033413463,0.8013520678685048,0.801323019086177,keras,,True,Sequential,3.0,1042370.0,1.0,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,,str,Adam,4170352.0,,tinaz0407,2023-04-15 20:56:47.191465,182
46,0.8013172338090011,0.8012703004007351,0.8015658617063358,0.8013013302486987,keras,,True,Sequential,4.0,640130.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,str,RMSprop,3111632.0,,chachagsedaro,2023-03-29 02:35:42.831584,25
47,0.7980241492864983,0.7963335568969372,0.8084914317633212,0.7981251204935416,keras,,True,Sequential,5.0,193702.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,776112.0,,amsay99,2023-04-11 21:52:00.600192,43
48,0.7980241492864983,0.7966458650775934,0.8065368222816929,0.7981154810102178,keras,True,True,Sequential,4.0,1019586.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,str,RMSprop,4079216.0,,lah2228,2023-04-17 21:02:34.866888,301
49,0.7980241492864983,0.7969257310111554,0.8047988409453786,0.7981058415268942,keras,,True,Sequential,4.0,162658.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,str,RMSprop,651392.0,,halfbaked_em,2023-04-17 22:10:51.169994,309
50,0.7969264544456641,0.7952677184197707,0.8071000727548163,0.7970262193946405,keras,,True,Sequential,3.0,111138.0,1.0,,,,,,,,,1.0,,,,1.0,,,1.0,,,str,RMSprop,445856.0,,1jiahe,2023-04-16 20:37:18.403535,215
51,0.7958287596048299,0.7935840837328967,0.8095508166969148,0.7959441873915558,keras,,True,Sequential,5.0,164258.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,658336.0,,moonliang,2023-04-17 20:53:49.835601,298
52,0.7980241492864983,0.797285269247886,0.8025831702544031,0.7980913823019086,keras,,True,Sequential,4.0,1019586.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,str,RMSprop,4079216.0,,lah2228,2023-04-17 21:01:07.579187,299
53,0.7980241492864983,0.7974381283836041,0.8016461005706482,0.7980841526894158,keras,,True,Sequential,3.0,328386.0,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,1.0,,str,RMSprop,1314416.0,7.0,adrianwang,2023-04-13 19:15:55.559348,89
54,0.7991218441273326,0.7991218441273327,0.7991228070175439,0.7991228070175439,keras,,True,Sequential,4.0,174658.0,1.0,,,,,,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,699936.0,,eminilkay,2023-04-14 21:56:43.084559,138
55,0.7991218441273326,0.7991179713340684,0.7991352883336226,0.799117987275882,keras,True,True,Sequential,6.0,1249090.0,1.0,,,,2.0,,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,4997664.0,,sairachawla,2023-04-18 17:21:23.335573,420
56,0.7958287596048299,0.7938613138686131,0.8078207249210407,0.795936957779063,keras,,True,Sequential,5.0,174658.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,699936.0,,halfbaked_em,2023-04-17 22:11:57.860520,310
57,0.7980241492864983,0.7976142181010335,0.8005691151741365,0.7980745132060921,keras,True,True,Sequential,7.0,1108674.0,1.0,,,,,1.0,,,,4.0,,,,1.0,,,1.0,,,str,RMSprop,4438336.0,,hal2148,2023-04-17 07:32:05.436685,288
58,0.7980241492864983,0.7977900019301294,0.799494401611716,0.7980624638519376,keras,,True,Sequential,6.0,1008610.0,1.0,2.0,1.0,,,,,,,,1.0,,,1.0,,,,,2.0,str,RMSprop,4035456.0,7.0,adrianwang,2023-04-13 15:30:40.518836,81
59,0.7980241492864983,0.7976904286031534,0.799905892853678,0.7979805282436861,keras,,True,Sequential,3.0,1501106.0,1.0,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,,str,RMSprop,6005296.0,,xilin0323,2023-04-17 03:47:20.195663,270
60,0.7980241492864983,0.797846578355797,0.7991476558116135,0.7980576441102758,keras,,True,Sequential,4.0,1117506.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,function,RMSprop,4470896.0,,jer2240,2023-04-18 01:50:35.620872,392
61,0.7958287596048299,0.7945810299679954,0.8033903581593929,0.7959152689415847,keras,,True,Sequential,4.0,206850.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,str,RMSprop,828272.0,,jer2240,2023-04-11 21:59:20.202453,51
62,0.7947310647639956,0.7929709004514714,0.8053409204352601,0.7948332369385,keras,,True,Sequential,5.0,279810.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,1120544.0,,moonliang,2023-04-18 04:44:21.184334,384
63,0.7969264544456641,0.7966088399456932,0.7988896326910764,0.7969707923655291,keras,,True,Sequential,10.0,1028930.0,1.0,6.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,6.0,str,RMSprop,4117824.0,,arushisaranath,2023-04-18 18:08:35.159360,431
64,0.7969264544456641,0.7966088399456932,0.7988896326910764,0.7969707923655291,keras,,True,Sequential,10.0,1028930.0,1.0,6.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,6.0,str,RMSprop,4117824.0,,arushisaranath,2023-04-18 18:08:48.353503,432
65,0.7936333699231614,0.7915534784090356,0.8060951845229725,0.7937439753229227,keras,,True,Sequential,5.0,361602.0,1.0,,,,,1.0,,,,2.0,,,,1.0,,,1.0,,,str,RMSprop,1448448.0,,ran_liao,2023-04-17 00:37:28.907667,244
66,0.7958287596048299,0.7950818482614501,0.8003546966731898,0.7958959899749374,keras,,True,Sequential,4.0,174658.0,1.0,,,,,,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,699936.0,,eminilkay,2023-04-14 16:37:05.220184,129
67,0.7969264544456641,0.796807955275687,0.7976799018234174,0.7969539232697127,keras,,True,Sequential,5.0,279810.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,1.0,,2.0,,str,RMSprop,1120544.0,,vincent,2023-04-15 02:57:57.258050,144
68,0.7958287596048299,0.7951868684426824,0.7997222059484055,0.7958911702332755,keras,True,True,Sequential,6.0,246914.0,1.0,,,,,1.0,3.0,,,,,,,1.0,,,1.0,3.0,,str,RMSprop,989328.0,,mcmurrym,2023-04-18 14:25:25.224972,397
69,0.7936333699231614,0.7919889234356781,0.8034460610043916,0.7937319259687681,keras,,True,Sequential,5.0,1009698.0,1.0,1.0,,,,1.0,,,,,1.0,,,1.0,,,1.0,,1.0,str,RMSprop,4039552.0,,lah2228,2023-04-17 21:01:59.017026,300
70,0.7947310647639956,0.7939524785766553,0.799405740914787,0.7947994987468672,keras,,True,Sequential,6.0,315162.0,1.0,,,,,1.0,3.0,,,,,,,1.0,,,1.0,3.0,,str,RMSprop,1262320.0,,amsay99,2023-04-13 16:23:20.780778,87
71,0.7947310647639956,0.7939524785766553,0.799405740914787,0.7947994987468672,keras,,True,Sequential,5.0,1025410.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,4102944.0,,ran_liao,2023-04-17 01:50:57.506948,260
72,0.7925356750823271,0.7905815900955633,0.8041227560506492,0.7926426643531906,keras,,True,Sequential,5.0,174658.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,699936.0,7.0,lprockop,2023-04-12 14:37:13.118947,55
73,0.7936333699231614,0.7925110729896587,0.8003094754686484,0.7937150568729516,keras,,True,Sequential,5.0,174658.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,699936.0,7.0,lprockop,2023-04-17 01:21:19.035209,252
74,0.7958287596048299,0.7958226090980075,0.79587852494577,0.7958357432041643,keras,,True,Sequential,4.0,1017090.0,1.0,,,,,,1.0,,,,1.0,,,1.0,,,1.0,1.0,,str,RMSprop,4069232.0,,eminilkay,2023-04-14 17:19:03.115969,136
75,0.7958287596048299,0.7958088306179505,0.7959215652240994,0.7958188741083478,keras,,True,Sequential,5.0,1007482.0,1.0,2.0,,,,1.0,,,,,,,,1.0,,,1.0,,2.0,str,RMSprop,4030944.0,,sofiazaidman,2023-04-15 14:45:30.366476,151
76,0.7958287596048299,0.7958088306179505,0.7959215652240994,0.7958188741083478,keras,,True,Sequential,5.0,1007482.0,1.0,2.0,,,,1.0,,,,,,,,1.0,,,1.0,,2.0,str,RMSprop,4030944.0,,sofiazaidman,2023-04-15 14:46:16.969589,152
77,0.7925356750823271,0.7909233644315081,0.8020671641791044,0.792633024869867,keras,,True,Functional,9.0,1477250.0,1.0,3.0,,,1.0,,,1.0,1.0,,1.0,,,1.0,,,1.0,,3.0,str,Adam,5910336.0,,eminilkay,2023-04-14 21:58:18.755087,142
78,0.7892425905598244,0.7862944608978681,0.8064402523427452,0.7893724696356275,keras,,True,Sequential,5.0,113890.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,456864.0,9.0,realdfy,2023-04-15 21:12:57.710738,183
79,0.7936333699231614,0.792932516998907,0.7978061558611658,0.7936981877771352,keras,,True,Sequential,8.0,152738.0,1.0,4.0,1.0,,,,,,,,1.0,,,1.0,,,1.0,,4.0,str,RMSprop,612544.0,,jer2240,2023-04-18 00:54:12.859599,386
80,0.7892425905598244,0.7865135625988635,0.8051207513416816,0.7893676498939657,keras,,True,Sequential,4.0,180866.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,str,RMSprop,724336.0,,mcmurrym,2023-04-17 17:35:15.328069,290
81,0.7925356750823271,0.7916318234681194,0.7978633107644,0.7926089261615576,keras,,True,Sequential,4.0,174658.0,1.0,,,,,,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,699936.0,,eminilkay,2023-04-14 14:36:04.954877,123
82,0.7936333699231614,0.7933622253967028,0.7952708399965109,0.7936740890688259,keras,,True,Sequential,3.0,1034178.0,1.0,,,,,,,,,1.0,,,,1.0,,,1.0,,,str,RMSprop,4138016.0,,sofiazaidman,2023-04-15 16:09:55.067814,159
83,0.7936333699231614,0.7935774066646097,0.7939924724956573,0.7936524002313476,keras,,True,Sequential,3.0,328386.0,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,1.0,,str,RMSprop,1314416.0,,Chen,2023-04-16 21:26:43.336125,218
84,0.7881448957189902,0.7854553352767545,0.8036441357742646,0.7882687487950646,keras,,True,Sequential,4.0,170626.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,str,RMSprop,683264.0,,sairachawla,2023-04-18 17:08:06.076471,417
85,0.7881448957189902,0.7854553352767545,0.8036441357742646,0.7882687487950646,keras,,True,Sequential,4.0,170626.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,str,RMSprop,683264.0,,sairachawla,2023-04-18 17:21:41.981552,421
86,0.7925356750823271,0.7920505806264606,0.7954087591240876,0.7925896471949103,keras,True,True,Sequential,6.0,1254338.0,1.0,,,,,1.0,3.0,,,,,,,1.0,,,1.0,3.0,,str,RMSprop,5019024.0,,emmayang,2023-04-16 22:19:59.875728,225
87,0.7903402854006586,0.7888708904379691,0.7988622611938818,0.7904328128012339,keras,,True,Sequential,5.0,215810.0,1.0,2.0,,,,,,,,,1.0,,,1.0,,,1.0,,2.0,str,RMSprop,864256.0,,xilin0323,2023-04-17 02:22:43.534084,262
88,0.7925356750823271,0.7920937696596178,0.7951564125752404,0.7925872373240794,keras,,True,Sequential,6.0,1254338.0,1.0,,,,,1.0,3.0,,,,,,,1.0,,,1.0,3.0,,str,RMSprop,5019024.0,,emmayang,2023-04-16 20:12:13.602036,210
89,0.7925356750823271,0.7920937696596178,0.7951564125752404,0.7925872373240794,keras,,True,Sequential,5.0,287402.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,1150912.0,,amsay99,2023-04-12 21:20:05.674040,60
90,0.7914379802414928,0.7906182863336365,0.7962277273306102,0.7915076151918257,keras,,True,Sequential,7.0,353346.0,1.0,,,,,1.0,4.0,,,,,,,1.0,,,1.0,4.0,,str,RMSprop,1415424.0,,ran_liao,2023-04-17 00:19:16.540720,239
91,0.7925356750823271,0.7923395048104234,0.7937198792265856,0.792570368228263,keras,,True,Sequential,4.0,406482.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,2.0,,,,str,RMSprop,1626800.0,7.0,adrianwang,2023-04-13 19:20:44.811852,90
92,0.7903402854006586,0.7890950654589399,0.7975532072490248,0.7904255831887411,keras,,True,Sequential,3.0,161282.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,str,RMSprop,645600.0,,cj2733,2023-04-17 20:43:29.677732,295
93,0.7914379802414928,0.7907822849683315,0.7952745718358818,0.791500385579333,keras,,True,Sequential,6.0,107378.0,1.0,,,3.0,,,1.0,,,,,,,1.0,,,1.0,4.0,,str,RMSprop,431552.0,9.0,realdfy,2023-04-15 21:32:29.780258,185
94,0.7914379802414928,0.791014681734763,0.793927818116428,0.7914883362251783,keras,,True,Sequential,4.0,1017090.0,1.0,,,,,,1.0,,,,1.0,,,1.0,,,1.0,1.0,,str,RMSprop,4069232.0,,eminilkay,2023-04-14 14:41:04.444258,124
95,0.7892425905598244,0.7878805518365446,0.7970659844218569,0.7893315018315019,keras,,True,Sequential,10.0,1028930.0,1.0,6.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,6.0,str,RMSprop,4117824.0,,arushisaranath,2023-04-18 17:36:08.491325,425
96,0.7892425905598244,0.7878805518365446,0.7970659844218569,0.7893315018315019,keras,,True,Sequential,10.0,1028930.0,1.0,6.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,6.0,str,RMSprop,4117824.0,,arushisaranath,2023-04-18 17:36:29.463696,426
97,0.7914379802414928,0.791014681734763,0.793927818116428,0.7914883362251783,keras,,True,Sequential,4.0,1017090.0,1.0,,,,,,1.0,,,,1.0,,,1.0,,,1.0,1.0,,str,RMSprop,4069232.0,,eminilkay,2023-04-14 14:52:58.097165,125
98,0.7881448957189902,0.7864144305676526,0.7980206703409509,0.7882446500867553,keras,,True,Sequential,4.0,82952.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,str,RMSprop,332568.0,,amsay99,2023-04-12 21:37:14.310550,61
99,0.7837541163556532,0.7803139823117178,0.8030405926840563,0.7838924233661075,keras,,True,Sequential,4.0,1232002.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,str,RMSprop,4928880.0,,oliverhegi,2023-04-17 02:51:57.895729,263
100,0.7881448957189902,0.7872219149700903,0.7933936806986557,0.7882181415076152,keras,,True,Sequential,5.0,174658.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,699936.0,,MandyMaaa,2023-04-17 21:19:35.194973,302
101,0.7859495060373216,0.7841140405777376,0.7962463811520415,0.7860516676306151,keras,,True,Sequential,6.0,323906.0,1.0,2.0,1.0,,,,,,,,1.0,,,1.0,,,1.0,,2.0,str,RMSprop,1296640.0,,oliverhegi,2023-04-17 03:37:04.478795,268
102,0.7826564215148188,0.7792601621240601,0.8015138901735885,0.7827935222672064,keras,,True,Sequential,5.0,255682.0,1.0,,,,,1.0,2.0,,,,,,,1.0,,,1.0,2.0,,str,RMSprop,1024032.0,,sdp2158,2023-04-15 22:09:16.066642,190
