,accuracy,f1_score,precision,recall,ml_framework,deep_learning,model_type,depth,num_params,flatten_layers,batchnormalization_layers,dropout_layers,dense_layers,sigmoid_act,relu_act,tanh_act,softmax_act,loss,optimizer,memory_size,team,username,timestamp,version
522,0.4411764705882353,0.418001867413632,0.5518681318681319,0.4557142857142857,keras,True,Sequential,5.0,18117.0,,,,5.0,,4.0,,1.0,str,SGD,73792.0,,peterhi111,2023-01-31 22:46:13.420528,44
523,0.4411764705882353,0.4270129870129869,0.5433766233766233,0.4328571428571428,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,1jiahe,2023-02-07 06:46:30.318565,673
524,0.4117647058823529,0.3947262094630516,0.5952380952380952,0.4157142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,2,amsay99,2023-02-07 16:05:48.511526,708
525,0.4117647058823529,0.3947262094630516,0.5952380952380952,0.4157142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,2,amsay99,2023-02-07 15:28:22.341750,697
526,0.4411764705882353,0.4105050505050505,0.5624242424242424,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,1,tinaz0407,2023-02-07 19:32:48.238863,829
527,0.4411764705882353,0.4034290271132376,0.5761538461538461,0.4557142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,8,hal2148,2023-02-07 03:25:30.704166,592
528,0.4411764705882353,0.4445670995670996,0.5055555555555555,0.4407142857142857,sklearn,,BaggingClassifier,,,,,,,,,,,,,,7,lprockop,2023-02-06 19:11:32.853546,501
529,0.4411764705882353,0.4248366013071895,0.5406060606060605,0.4442857142857143,keras,True,Sequential,5.0,18117.0,,,,5.0,,4.0,,1.0,str,SGD,73792.0,,yatharth,2023-01-31 22:55:16.880098,74
530,0.4411764705882353,0.4367201426024955,0.5166666666666667,0.4442857142857143,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,tzak,2023-02-07 21:29:21.004428,867
531,0.4411764705882353,0.4422898669957493,0.5033333333333333,0.4557142857142857,sklearn,,SVC,,,,,,,,,,,,,,,lprockop,2023-02-07 21:41:44.527334,919
532,0.4411764705882353,0.4371212121212121,0.5105982905982905,0.4557142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,tinaz0407,2023-02-07 21:36:00.075036,889
533,0.4411764705882353,0.4371212121212121,0.5105982905982905,0.4557142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,bobbie8881,2023-02-07 21:41:39.796960,918
534,0.4705882352941176,0.4397907647907647,0.4969696969696969,0.4771428571428571,sklearn,,ExtraTreesClassifier,,,,,,,,,,,,,,6.0,francesyang,2023-02-03 18:32:40.908852,221
535,0.4411764705882353,0.4273121305938643,0.5238095238095238,0.4671428571428572,sklearn,,LogisticRegression,,130.0,,,,,,,,,,lbfgs,,,lah2228,2023-02-07 16:56:39.460038,742
536,0.4411764705882353,0.422916952328717,0.5328205128205128,0.4521428571428571,keras,True,Sequential,5.0,20357.0,,,,5.0,,4.0,,1.0,str,SGD,82752.0,4,1jiahe,2023-02-07 07:30:06.540895,687
537,0.4411764705882353,0.4273121305938643,0.5238095238095238,0.4671428571428572,sklearn,,LogisticRegression,,130.0,,,,,,,,,,lbfgs,,2,amsay99,2023-02-07 18:18:45.609542,780
538,0.4411764705882353,0.4273121305938643,0.5238095238095238,0.4671428571428572,sklearn,,LogisticRegression,,130.0,,,,,,,,,,lbfgs,,2,amsay99,2023-02-07 16:20:19.801318,717
539,0.4411764705882353,0.4273121305938643,0.5238095238095238,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,emileesmaili,2023-02-06 13:37:56.727986,456
540,0.4411764705882353,0.4343939393939394,0.5141414141414142,0.4442857142857143,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,four,ran_liao,2023-02-05 20:42:57.713075,404
541,0.4411764705882353,0.4152380952380952,0.5341666666666667,0.4785714285714285,sklearn,,SVC,,,,,,,,,,,,,,,xilin0323,2023-02-07 02:35:28.175420,569
542,0.4411764705882353,0.4222222222222222,0.5282051282051282,0.4671428571428571,keras,True,Sequential,6.0,15461.0,,,,6.0,,5.0,,1.0,str,SGD,63392.0,1,eminilkay,2023-02-07 06:28:54.887803,664
543,0.4411764705882353,0.413903743315508,0.54,0.4671428571428572,keras,True,Sequential,5.0,20357.0,,,,5.0,,4.0,,1.0,str,SGD,82752.0,4,1jiahe,2023-02-07 07:17:41.565069,677
544,0.4411764705882353,0.4145386639504286,0.5366666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,vincent,2023-02-05 19:22:45.187077,395
545,0.3823529411764705,0.392046783625731,0.5928571428571429,0.3985714285714285,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,arushisaranath,2023-02-07 20:00:16.559089,851
546,0.4411764705882353,0.4315151515151515,0.5116666666666666,0.4671428571428572,keras,True,Sequential,7.0,29765.0,1.0,,1.0,5.0,,4.0,,1.0,str,Adam,120384.0,6.0,sdp2158,2023-02-04 19:23:38.721468,276
547,0.3823529411764705,0.392046783625731,0.5928571428571429,0.3985714285714285,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,1,arushisaranath,2023-02-07 20:00:35.229611,852
548,0.3823529411764705,0.392046783625731,0.5928571428571429,0.3985714285714285,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,arushisaranath,2023-02-06 18:19:18.261891,483
549,0.3823529411764705,0.392046783625731,0.5928571428571429,0.3985714285714285,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,arushisaranath,2023-02-06 18:18:24.463871,482
550,0.3823529411764705,0.392046783625731,0.5928571428571429,0.3985714285714285,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,arushisaranath,2023-02-07 18:01:31.258614,775
551,0.4411764705882353,0.3931313131313131,0.5679144385026738,0.4785714285714285,keras,True,Sequential,4.0,1825.0,,,,4.0,,3.0,,1.0,str,SGD,8344.0,8,hal2148,2023-02-06 05:14:46.857410,449
552,0.4117647058823529,0.4120588235294117,0.5527777777777777,0.4157142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,sairachawla,2023-02-05 23:23:06.039672,418
553,0.4117647058823529,0.4120588235294117,0.5527777777777777,0.4157142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,sairachawla,2023-02-07 03:34:13.678422,598
554,0.4117647058823529,0.4120588235294117,0.5527777777777777,0.4157142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,8,hal2148,2023-02-07 19:51:42.541453,841
555,0.4117647058823529,0.4120588235294117,0.5527777777777777,0.4157142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,1,eminilkay,2023-02-07 06:16:00.369731,652
556,0.4117647058823529,0.4120588235294117,0.5527777777777777,0.4157142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,1,eminilkay,2023-02-07 03:18:02.746888,590
557,0.4117647058823529,0.4120588235294117,0.5527777777777777,0.4157142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,sairachawla,2023-02-07 06:02:14.186287,636
558,0.4117647058823529,0.4120588235294117,0.5527777777777777,0.4157142857142857,sklearn,,KNeighborsClassifier,,,,,,,,,,,,,,,sairachawla,2023-02-05 23:18:52.741961,414
559,0.4117647058823529,0.4120588235294117,0.5527777777777777,0.4157142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,8,hal2148,2023-02-07 20:02:05.168550,853
560,0.4117647058823529,0.4127272727272727,0.5483333333333333,0.4385714285714286,keras,True,Sequential,9.0,31653.0,,,,9.0,,8.0,,1.0,str,SGD,128904.0,1,eminilkay,2023-02-07 06:17:03.112671,653
561,0.4411764705882353,0.4254545454545455,0.5219114219114218,0.4557142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,6,francesyang,2023-02-04 20:42:30.549570,297
562,0.4411764705882353,0.4254545454545455,0.5219114219114218,0.4557142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,6,francesyang,2023-02-04 21:14:05.421324,304
563,0.4117647058823529,0.4096963562753036,0.553968253968254,0.4271428571428571,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,5.0,oliverhegi,2023-02-02 22:45:24.393711,154
564,0.4411764705882353,0.4268181818181819,0.5144444444444444,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,1.0,dukeli666,2023-01-31 22:43:45.180357,23
565,0.4117647058823529,0.4096963562753036,0.553968253968254,0.4271428571428571,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,5.0,oliverhegi,2023-02-02 22:42:00.392538,152
566,0.4411764705882353,0.3896825396825396,0.571590909090909,0.4785714285714285,keras,True,Sequential,2.0,325.0,,,,2.0,,1.0,,1.0,str,SGD,1856.0,5.0,oliverhegi,2023-02-03 00:48:32.481925,181
567,0.4117647058823529,0.4104201680672268,0.5523809523809524,0.4157142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,vincent,2023-02-05 17:52:29.566789,381
568,0.4117647058823529,0.4104201680672268,0.5523809523809524,0.4157142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,xuenricky,2023-02-07 06:19:33.736477,654
569,0.4117647058823529,0.4104201680672268,0.5523809523809524,0.4157142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,xilin0323,2023-02-07 02:34:29.973419,567
570,0.4117647058823529,0.4104201680672268,0.5523809523809524,0.4157142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,sdp2158,2023-02-01 03:06:18.999548,89
571,0.4411764705882353,0.4221717171717172,0.5177777777777777,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,eminilkay,2023-02-01 00:17:07.356533,80
572,0.4411764705882353,0.4221717171717172,0.5177777777777777,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,stellawong,2023-02-07 21:43:48.523457,927
573,0.4411764705882353,0.4272370766488415,0.5128205128205128,0.4557142857142857,keras,True,Sequential,6.0,19173.0,,,,6.0,,5.0,,1.0,str,SGD,78240.0,1,arushisaranath,2023-02-07 19:47:45.145483,838
574,0.4411764705882353,0.4221717171717172,0.5177777777777777,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,mymstella,2023-02-07 21:37:15.689986,899
575,0.4411764705882353,0.4272370766488415,0.5128205128205128,0.4557142857142857,keras,True,Sequential,5.0,18117.0,,,,5.0,,4.0,,1.0,str,SGD,73792.0,5.0,oliverhegi,2023-02-02 23:56:33.102052,175
576,0.4411764705882353,0.4221717171717172,0.5177777777777777,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,Rochuz,2023-02-07 18:16:25.199401,779
577,0.4411764705882353,0.4221717171717172,0.5177777777777777,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,Chen,2023-02-07 21:34:43.383918,877
578,0.4411764705882353,0.4336898395721924,0.5066666666666666,0.4442857142857143,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,4,so2638,2023-02-07 17:19:29.075494,758
579,0.4411764705882353,0.4221717171717172,0.5177777777777777,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,stellawong,2023-02-07 21:43:14.733608,924
580,0.4411764705882353,0.4221717171717172,0.5177777777777777,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,amsay99,2023-02-07 21:28:52.587843,864
581,0.4411764705882353,0.3900956937799044,0.5700000000000001,0.4671428571428571,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,yatharth,2023-01-31 22:45:23.467866,35
582,0.4411764705882353,0.3900956937799044,0.5700000000000001,0.4671428571428571,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,1jiahe,2023-02-07 06:21:59.474698,657
583,0.4411764705882353,0.3900956937799044,0.5700000000000001,0.4671428571428571,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,sm_5271,2023-02-05 04:53:41.545132,357
584,0.4117647058823529,0.4209595959595959,0.531880341880342,0.4121428571428572,keras,True,Sequential,5.0,18117.0,,,,5.0,,4.0,,1.0,str,SGD,73792.0,1,Estelle,2023-02-07 19:31:18.365583,827
585,0.4411764705882353,0.4261525471432591,0.5128571428571428,0.4557142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,cj2733,2023-02-05 18:57:43.763572,390
586,0.4411764705882353,0.4261525471432591,0.5128571428571428,0.4557142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,8,hal2148,2023-02-07 16:13:07.932517,715
587,0.4411764705882353,0.4261525471432591,0.5128571428571428,0.4557142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,9,realdfy,2023-02-05 01:24:48.994921,336
588,0.4411764705882353,0.4261525471432591,0.5128571428571428,0.4557142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,8,hal2148,2023-02-07 16:09:41.176864,712
589,0.4117647058823529,0.418095238095238,0.5332756132756133,0.4157142857142856,sklearn,,KNeighborsClassifier,,,,,,,,,,,,,,,mcmurrym,2023-02-07 02:43:57.134599,571
590,0.4411764705882353,0.419076479076479,0.5158333333333334,0.4785714285714285,sklearn,,SVC,,,,,,,,,,,,,,2,amsay99,2023-02-07 15:59:59.668262,703
591,0.4117647058823529,0.4136796536796536,0.5354395604395604,0.427142857142857,keras,True,Sequential,5.0,18117.0,,,,5.0,,4.0,,1.0,str,SGD,73792.0,,xilin0323,2023-02-03 20:49:28.491106,239
592,0.4411764705882353,0.4261955588271378,0.5047619047619047,0.4785714285714285,keras,True,Sequential,5.0,19013.0,,,,5.0,,4.0,,1.0,str,SGD,77376.0,,miles_degrazia,2023-02-07 21:41:52.744446,920
593,0.4411764705882353,0.4215060824967945,0.5161904761904762,0.4557142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,lprockop,2023-01-31 22:41:02.920352,9
594,0.4117647058823529,0.4087755381873029,0.5507692307692308,0.4157142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,sdp2158,2023-02-05 07:09:18.305673,379
595,0.4117647058823529,0.4157142857142857,0.5350072150072149,0.4042857142857142,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,8,hal2148,2023-02-06 04:40:43.784409,447
596,0.4411764705882353,0.4300899100899101,0.5009523809523809,0.4671428571428571,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,MandyMaaa,2023-02-07 19:30:45.089132,826
597,0.4117647058823529,0.4157142857142857,0.5350072150072149,0.4042857142857142,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,5,halfbaked_em,2023-02-06 17:10:17.276105,467
598,0.4411764705882353,0.4300899100899101,0.5009523809523809,0.4671428571428571,sklearn,,LogisticRegression,,130.0,,,,,,,,,,saga,,,MandyMaaa,2023-02-08 03:03:41.895429,942
599,0.4411764705882353,0.4300899100899101,0.5009523809523809,0.4671428571428571,sklearn,,LogisticRegression,,130.0,,,,,,,,,,saga,,four,ran_liao,2023-02-04 21:10:52.479207,302
600,0.4117647058823529,0.406060606060606,0.5531934731934732,0.4157142857142857,sklearn,,BaggingClassifier,,,,,,,,,,,,,,,sairachawla,2023-02-07 06:05:29.316388,642
601,0.4117647058823529,0.4157142857142857,0.5350072150072149,0.4042857142857142,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,2,amsay99,2023-02-07 16:48:12.668457,736
602,0.4411764705882353,0.434982174688057,0.4911111111111111,0.4521428571428571,keras,True,Sequential,5.0,18117.0,,,,5.0,,4.0,,1.0,str,SGD,73792.0,,sm_5271,2023-02-05 04:30:24.197787,352
603,0.4411764705882353,0.4273923444976076,0.5015873015873016,0.4671428571428572,keras,True,Sequential,5.0,4693.0,,,,5.0,,4.0,,1.0,str,SGD,20096.0,1,eminilkay,2023-02-07 06:23:09.909139,658
604,0.4411764705882353,0.4273923444976076,0.5015873015873016,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,9,realdfy,2023-02-05 01:32:21.609854,338
605,0.4411764705882353,0.4105050505050505,0.5290909090909091,0.4671428571428572,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,bonlilicheng,2023-02-03 02:54:33.011100,187
606,0.4411764705882353,0.4105050505050505,0.5290909090909091,0.4671428571428572,keras,True,Sequential,4.0,3395.0,,,,4.0,,3.0,,1.0,str,SGD,14616.0,7,adrianwang,2023-02-05 23:38:49.279695,421
607,0.4411764705882353,0.4105050505050505,0.5290909090909091,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,1.0,arushisaranath,2023-01-31 22:49:28.420918,61
608,0.4411764705882353,0.4164789596368544,0.525,0.4328571428571429,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,5.0,halfbaked_em,2023-02-03 16:38:43.387109,208
609,0.4411764705882353,0.4198817900365887,0.5166666666666667,0.4442857142857143,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,hal2148,2023-02-07 02:27:16.850705,564
610,0.4411764705882353,0.4105050505050505,0.5290909090909091,0.4671428571428572,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,bonlilicheng,2023-02-03 02:40:53.239492,186
611,0.4411764705882353,0.4296650717703348,0.4954761904761905,0.4671428571428572,keras,True,Sequential,4.0,3141.0,,,,4.0,,3.0,,1.0,str,SGD,13600.0,5.0,halfbaked_em,2023-02-04 16:31:42.339333,267
612,0.4411764705882353,0.4023076923076923,0.5476923076923077,0.4407142857142856,sklearn,,ExtraTreesClassifier,,,,,,,,,,,,,,6.0,francesyang,2023-02-03 18:30:09.151067,220
613,0.4117647058823529,0.4069943128766658,0.5438095238095239,0.4157142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,2,amsay99,2023-02-07 17:21:46.422025,760
614,0.4705882352941176,0.408080808080808,0.5194295900178253,0.5071428571428571,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,3,tzak,2023-02-06 19:44:54.254563,515
615,0.4705882352941176,0.408080808080808,0.5194295900178253,0.5071428571428571,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,bonlilicheng,2023-02-07 06:36:08.604428,668
616,0.4705882352941176,0.408080808080808,0.5194295900178253,0.5071428571428571,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,hafsahshaik,2023-02-07 20:08:24.488821,855
617,0.4117647058823529,0.3955555555555555,0.553939393939394,0.4157142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,5.0,Tazz,2023-01-31 22:43:11.369405,20
618,0.4411764705882353,0.4374159174159174,0.4707142857142857,0.4407142857142857,keras,True,Sequential,5.0,3589.0,,,,5.0,,4.0,,1.0,str,SGD,15680.0,1,eminilkay,2023-02-05 06:11:46.488514,373
619,0.4117647058823529,0.4114632735685367,0.5295238095238095,0.4385714285714286,keras,True,Sequential,5.0,17753.0,,,,5.0,,4.0,,1.0,str,SGD,72336.0,1,eminilkay,2023-02-05 05:59:42.987806,368
620,0.4411764705882353,0.4218181818181818,0.5024475524475525,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,2,amsay99,2023-02-06 15:51:05.365804,463
621,0.4411764705882353,0.4260249554367201,0.4994871794871794,0.4557142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,vincent,2023-02-05 19:19:50.214334,394
622,0.4411764705882353,0.4260249554367201,0.4994871794871794,0.4557142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,1jiahe,2023-02-07 06:30:50.421259,665
623,0.4117647058823529,0.4097408473879061,0.5333333333333333,0.4157142857142857,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,6,francesyang,2023-02-04 21:18:12.956081,306
624,0.4117647058823529,0.4123076923076924,0.5261538461538462,0.4271428571428571,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,hal2148,2023-02-07 22:46:16.305929,940
625,0.4411764705882353,0.4076980329611908,0.5261904761904762,0.4557142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,2.0,lah2228,2023-01-31 23:14:01.684006,76
626,0.4411764705882353,0.4076980329611908,0.5238095238095238,0.4671428571428572,keras,True,Sequential,13.0,31877.0,,4.0,4.0,5.0,,,4.0,1.0,str,Adam,130648.0,6.0,sdp2158,2023-02-04 19:34:30.392126,279
627,0.4117647058823529,0.4049999999999999,0.5377777777777778,0.4271428571428571,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,Chen,2023-02-07 21:35:02.801898,880
628,0.4117647058823529,0.4049999999999999,0.5377777777777778,0.4271428571428571,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,MengYang,2023-02-07 21:34:17.811856,873
629,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,xuenricky,2023-01-31 22:46:38.253785,47
630,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,Rochuz,2023-01-31 22:47:37.998109,53
631,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,realdfy,2023-02-04 23:56:10.261656,329
632,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,1jiahe,2023-02-07 06:38:25.202699,670
633,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,1.0,arushisaranath,2023-02-04 19:36:36.319162,280
634,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,charlottew922,2023-02-06 18:47:19.000700,490
635,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,1,arushisaranath,2023-02-07 19:54:50.972631,843
636,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,2.0,amsay99,2023-02-01 21:38:40.687648,115
637,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,9,realdfy,2023-02-04 23:58:33.402115,330
638,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,3.0,stellawong,2023-01-31 22:42:13.724564,15
639,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,2.0,amsay99,2023-01-31 22:44:20.706211,27
640,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,1.0,eminilkay,2023-02-01 17:17:22.030400,103
641,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,1.0,eminilkay,2023-02-01 04:55:35.184448,91
642,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,8,miles_degrazia,2023-02-07 17:17:46.295767,756
643,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,1.0,eminilkay,2023-02-01 04:54:40.332173,90
644,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,1.0,arushisaranath,2023-02-04 19:36:45.655236,281
645,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,1,arushisaranath,2023-02-04 20:34:14.759480,293
646,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,xuenricky,2023-02-07 05:49:52.371988,627
647,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,2,amsay99,2023-02-05 23:05:40.352181,412
648,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,hafsahshaik,2023-02-07 20:29:07.719527,862
649,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,ts3338,2023-01-31 22:42:47.953527,17
650,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,9,realdfy,2023-02-05 00:07:54.742703,331
651,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,peterhi111,2023-01-31 22:45:33.322599,37
652,0.4411764705882353,0.413903743315508,0.5066666666666666,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,bonlilicheng,2023-02-07 07:21:06.761004,678
653,0.4117647058823529,0.3910092521857228,0.55,0.4385714285714286,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,sdp2158,2023-02-01 00:21:52.195450,83
654,0.4117647058823529,0.3975401069518716,0.5433333333333333,0.4271428571428571,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,1,tinaz0407,2023-02-07 06:00:49.903243,634
655,0.4117647058823529,0.3975401069518716,0.5433333333333333,0.4271428571428571,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,tinaz0407,2023-02-07 05:57:44.111766,633
656,0.4705882352941176,0.4132821426939074,0.4988235294117647,0.5035714285714286,keras,True,Sequential,10.0,103753.0,,,,10.0,,5.0,,1.0,str,SGD,417528.0,6,francesyang,2023-02-06 23:06:55.427365,541
657,0.4411764705882353,0.4221033868092691,0.4924242424242424,0.4557142857142857,keras,True,Sequential,7.0,18117.0,1.0,,1.0,5.0,,4.0,,1.0,str,Adam,73792.0,6.0,sdp2158,2023-02-03 19:04:13.679904,226
658,0.5,0.4253588516746411,0.4414285714285714,0.5357142857142858,keras,True,Sequential,5.0,1397.0,,,,5.0,,4.0,,1.0,str,SGD,6912.0,,sofiazaidman,2023-01-31 22:51:30.462499,67
659,0.4411764705882353,0.4110754604872252,0.5066666666666666,0.4671428571428572,keras,True,Sequential,4.0,8133.0,,,,4.0,,3.0,,1.0,str,SGD,33568.0,5.0,oliverhegi,2023-01-31 22:49:57.009481,62
660,0.4411764705882353,0.4110754604872252,0.5066666666666666,0.4671428571428572,keras,True,Sequential,3.0,1539.0,,,,3.0,,2.0,,1.0,str,SGD,6968.0,8,hal2148,2023-02-06 20:09:46.758780,519
661,0.4411764705882353,0.419263220439691,0.4815384615384615,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,sairachawla,2023-02-07 03:26:16.506525,593
662,0.4411764705882353,0.419263220439691,0.4815384615384615,0.4671428571428572,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,sairachawla,2023-02-07 03:31:33.480043,596
663,0.4705882352941176,0.3998936735778841,0.5088235294117648,0.5071428571428571,sklearn,,LogisticRegression,,130.0,,,,,,,,,,liblinear,,8,hal2148,2023-02-07 03:02:11.943235,582
664,0.4411764705882353,0.4114407230196704,0.5034632034632034,0.4557142857142857,sklearn,,RandomForestClassifier,,,,,,,,,,,,,,,1jiahe,2023-02-06 03:07:27.940487,437
665,0.4117647058823529,0.3944724556489262,0.5318681318681319,0.4271428571428571,sklearn,,GradientBoostingClassifier,,,,,,,,,,,,,,,jer2240,2023-02-07 05:27:22.878540,624
